,text,author,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
5565,"Q:Which area are you focusing on at the moment? (DeFi, Stake,Dapps..) and what is your goals in this year ?",931502185,,,,,,,,,,,,,,,
5566,"🎄Dear OKEx Community Members,

To provide you a better experience with community events, please share with us your reward wish list by filling in the form. 

⏰ 13:00 Dec 7- 13:00 Dec 9 (UTC)
💰ALL participants will receive 30 redeemable community points 
✅Register the community points system via @OKExMarkets_bot to receive the points. 

For details about community points, please click here. 

Looking forward to your answers,
OKEx Santa 🎄",931502185,,,,,,,,,,,,,,,
5567,"Today in every sector our slogan is ""PRIVACY IS OUR RIGHT"". How would your project offer a Blockchain Privacy Protection for users?",931502185,,,,,,,,,,,,,,,
5568,Congratulations! @Crypto_spark has reached Iron. Please contact @OKExMarkets_bot to claim the reward.,931502185,,,,,,,,,,,,,,,
5569,⚡⚡What are your status regarding the audit of your smart contracts and security mechanisms to protect and assure the participants of the ecosystem?,931502185,,,,,,,,,,,,,,,
5570,⚡⚡What is the Gap you are addressing in the market? What is the opportunity you are exploring?  Waht is the prblm you are trying to solve?,931502185,,,,,,,,,,,,,,,
5571,"@Lord_beerus_samma

Who is Frontier Biggest competitors?
And what's makes Frontier better than competitors?",931502185,,,,,,,,,,,,,,,
5572,What are the plans to educate and raise awareness and adoption among the community to make more people understand about the project easily?,931502185,,,,,,,,,,,,,,,
5573,"I have aa account but my problem is that all my account verification is clear but mobile verifition since last one an half month I try again an again but no verify. I submit mobile no, sms code and email code with in aa minit. But still same position mobile  not verify. I not axces the add plz help me thanx",931502185,,,,,,,,,,,,,,,
5574,Defi is one of hottest toppic in crypto right now so What role does Tokenlon want to play in the DeFi space?,931502185,,,,,,,,,,,,,,,
5575,What are the main use cases of the front token in the Frontier ecosystem? How does it help long-term investors?,931502185,,,,,,,,,,,,,,,
5576,"Q: KLAYTN has a circulating TPS (currently 3000 + TPS per second) compared to other platforms in
order to allow large corporations to more easily keep the user pool and transaction process massive.
How do I resolve security in large transactions?",931502185,,,,,,,,,,,,,,,
5577,Currently most investors only care about profits at the moment but ignore the long-term benefits. So can you give them some advice why they should buy and hold this token/coin in the long term?,931502185,,,,,,,,,,,,,,,
5578,Each project has interesting stories before it is created. So can you tell people about the story that gave you the motivation to build and develop a great project like yours??,931502185,,,,,,,,,,,,,,,
5579,"Can you please reflect on the #Frontier Fund strategy? What where your learnings, have you as a team changed your mindset and your strategy regarding product (as in building on FRONT)",931502185,,,,,,,,,,,,,,,
5580,"🏐Q.DeFi is one of the hottest topics in the blockchain field. Can you share your opinion about DeFi with us?
 Do you think DeFi will destroy the existing financial system?
 What is your project Approach towards DeFi?",931502185,,,,,,,,,,,,,,,
5581,"Do you think your $LON finance system is secure enough? How safe is your system in securing funds and user data?


@lucashuang",931502185,,,,,,,,,,,,,,,
5582,Most projects first run on BEP2 or Ethereum a long time before moving to the own blockchain. How about FRONT? Is there any thing different?,931502185,,,,,,,,,,,,,,,
5583,"📕OKEx Official English Group admin list
👩🏼‍💻 Zoe@OKEx (@Zoe1115OKEx)   
👨🏼‍💻 Adam@OKEx(@AdamOKEx) 
👩🏼‍💻 Eve@OKEx(@EveOKEx) 
👨🏼‍💻 Noah@OKEx (@NoahOKEx) 
👩🏼‍💻 CoCo@OKEx (@CocoOKEx) 
👨🏼‍💻 Moses@OKEx (@MosesOkex)
👨🏼‍💻 Steve@OKEx (@SteveOKEx)
👨🏼‍💻 Loki@OKEx (@LokiOKEx）
👩🏼‍💻 Silvie@OKEx (@SilvieOkex)
👩🏼‍💻 Belle@OKEx(@BelleOKEx)
👨🏼‍💻 James@OKEx(@JamesOKEx)
👩🏼‍💻Hera@OKEx(@HeraOKEx)
👨🏼‍💻Heres@OKEx (@HeresOKEx)",931502185,,,,,,,,,,,,,,,
5584,"👮‍♂️OKEx encourages you to complete KYC verification for account security and trading convenience. Different KYC levels grant different trading privileges.

1.KYC Level and Limits
https://www.okex.com/account/kyc
2.How to set up KYC? 
https://www.okex.com/academy/en/what-is-kyc-verification-how-to-complete-kyc-verification/?channelFlag=ACEAP2502880
3.Cannot register or verify? 
https://t.me/OKExAnnouncements/920

Our team will review your verification within 2-3 days and notify you the result via SMS or email.
If you encounter problems, please contact our /support team.",931502185,,,,,,,,,,,,,,,
5585,"DeFi project is very popular and there are many DeFi projects right now, what are your plans for now? what makes LON unique?",931502185,,,,,,,,,,,,,,,
5586,What are the ways that you generates profits/revenue to maintain your project and what is its revenue model ? How can it make benefit win-win to both invester and your project ?,931502185,,,,,,,,,,,,,,,
5587,"🔆What is the structure of the company, is it a decentralised, open sourced protocol where everybody can contribute? If so, how does the governance plan on being handled?🔆",931502185,,,,,,,,,,,,,,,
5588,Many of investor just focus on the price of token in short term instead of real value of project. Can you tell us the motivation and benefits for investors to  long term?,931502185,,,,,,,,,,,,,,,
5589,"Before the end of  today's session, have a look at the table below which demonstrates to our users on how to MAXIMIZE their OKB holding during these 2 weeks:",931502185,,,,,,,,,,,,,,,
5590,What is the competitive advantage of  FRONT over similar projects? Can you name 2-3  FRONT functions ahead of the opponent? What will that function look like in the future?,931502185,,,,,,,,,,,,,,,
5591,Does LON TOKENS have any Coin Burn / BuyBack systems or any Token Burn plans to increase the value of tokens and attract investors to participate in investments?,931502185,,,,,,,,,,,,,,,
5592,What is the competitive advantage of  FRONT over similar projects? Can you name 2-3  FRONT functions ahead of the opponent? What will that function look like in the future?,931502185,,,,,,,,,,,,,,,
5593,"How do you build the liquidity on your DEX?  To serve on DeFi, payments and privacy, what's your TPS And how confident are you that the $LON would not experience downtime and lags during peak business hours?",931502185,,,,,,,,,,,,,,,
5594,"We know that marketing strategy is the most important thing to spread awarness about your Project, but it will be useless if it's not directly proportional with adoption. Which one will Klaytn focusing on firstly?",931502185,,,,,,,,,,,,,,,
5595,"One of the most popular topics currently is ""staking"" alongside DeFi. What is Klaytns plan considering staking - do you have some other plans to increase the interest towarsd Klaytn?",931502185,,,,,,,,,,,,,,,
5596,"Q:In the long run, why should we trust and follow you and your project? How do you raise awareness and elimination of the doubts of investors / partners / customers?.",931502185,,,,,,,,,,,,,,,
5597,How do you plan to spread awareness about your project in different countries/regions where English is not spoken well? Do you have local communities for them to let them better understand about your project?,931502185,,,,,,,,,,,,,,,
5598,"Every project has some behind the scenes story, So what is the story behind Klaytn ? Where this name come from? What is ""Klaytn"" mean?",931502185,,,,,,,,,,,,,,,
5599,Got sl set in profit so can leave them to either rocket or can stop out either way fees will be covered and a small profit taken,931502185,,,,,,,,,,,,,,,
5600,What are the plans to educate and raise awareness and adoption among the community to make more people understand about the project easily??,931502185,,,,,,,,,,,,,,,
5601,All of our smart contracts are audited by PeckShield and Blockchain Consilium. We also use a Security Oracle from Certik Foundation that provides security checks for the smart contracts 24/7.,931502185,,,,,,,,,,,,,,,
5602,What kind of use-cases does the LON token have? What kind of value does it play and bring to LON ecosystem?,931502185,,,,,,,,,,,,,,,
5603,What are the plans to educate and raise awareness and adoption among the community to make more people understand about the project easily?,931502185,,,,,,,,,,,,,,,
5604,"Does the Klaytn team recognize Ethereum PoS as a competitive platform? After Ethereum's PoS upgrade, what is the competitive strategy of the Klaytn platform?",931502185,,,,,,,,,,,,,,,
5605,What is the main reason Frontier makes the DeFi aggregation layer chain-agnostic?  What does it do and how does Frontier do it?,931502185,,,,,,,,,,,,,,,
5606,"In the world cryptocurrency competition, features are of the utmost importance to attract investors and the community! Can you provide a list of killer features that scare your competitors over your project?",931502185,,,,,,,,,,,,,,,
5607,Hi @tunusau  welcome to OKEx. Please check the pinned messages to participate in the community events. Great day ahead.,931502185,,,,,,,,,,,,,,,
5608,"What is your background and how did you come to the idea to create your project? #Frontier
@Lord_beerus_samma",931502185,,,,,,,,,,,,,,,
5609,Q:Southeast Asia is a very vibrant market and many project developed here so with your project what do you think about Southeast Asia and do you have any plan to develop here?,931502185,,,,,,,,,,,,,,,
5610,"Although ETH 2.0 is delayed to next year, but it will solve all exist problem of ETH and become the best choise for dApps in future, so do you think this is a threat for your project and how could you overcome this barrier??",931502185,,,,,,,,,,,,,,,
5611,"What is the ultimate vision that Your project is trying to achieve within the cryptocurrencies market? Obviously the whole space will experience huge growth in the upcoming years, but what role would you like Your project play in this?",931502185,,,,,,,,,,,,,,,
5612,"➡️For further details on group campaigns this week, check out: https://t.me/OKExOfficial_English/779110",931502185,,,,,,,,,,,,,,,
5613,"KI A:
What can we expect to see from this project in the short-term (at some point in 2021) and 2022 and beyond (long-term goals)??

Ama Lover:
Do you have any Coin Burn / BuyBack systems or any Token Burn plans to increase the value of Token & attract Investors to invest?
@lucashuang",931502185,,,,,,,,,,,,,,,
5614,"Which area are you focusing on at the moment? (DeFi, Stake,Dapps..) and what is your goals in this year ?",931502185,,,,,,,,,,,,,,,
5615,The news from pandemic in england it will take more than we expected... Dominance indicates alts season will come...,931502185,,,,,,,,,,,,,,,
5616,Akropolis recently merged with Yearn. What do you expect from this integration in the long term? What new opportunities did $FRONT token holders get?,931502185,,,,,,,,,,,,,,,
5617,"Well, according to the graph, another correction was needed to be able to get there and even exceed 20k",931502185,,,,,,,,,,,,,,,
5618,"As a community based project, how can I donate my quota for your success? Do you have a Global Ambassador Program or a Referral Rewards System?",931502185,,,,,,,,,,,,,,,
5619,"What are the best and most loved features of FRONTIER? How is FRONT scalable, What is the current FRONT TPS?",931502185,,,,,,,,,,,,,,,
5620,"I am new and first time about Frontier, can you explain what kind of service that Frontier provide and other platform don't!?",931502185,,,,,,,,,,,,,,,
5621,"In the bad situation of the Covid-19 epidemic, every industry was heavily affected. Does it affect on the growth of your project team and its ?",931502185,,,,,,,,,,,,,,,
5622,Defi is one of hottest toppic in crypto right now so What role does Tokenlon want to play in the DeFi space?,931502185,,,,,,,,,,,,,,,
5623,"Truly, you've done AMA in many telegram groups, so what next, what other way will you make your project more popular??",931502185,,,,,,,,,,,,,,,
5624,"Sure, Tokenlon is a decentralized exchange and payment settlement protocol based on blockchain technology. It aggregates multiple on-chain liquidity sources to offer best exchange rates to its users.",931502185,,,,,,,,,,,,,,,
5625,What are your plans to educate and raise awareness and adoption among the community to make more people understand  # Klaytn  Protocol and its technology?,931502185,,,,,,,,,,,,,,,
5626,"What is the ultimate vision that Your project is trying to achieve within the cryptocurrencies market? Obviously the whole space will experience huge growth in the upcoming years, but what role would you like Your project play in this?",931502185,,,,,,,,,,,,,,,
5627,"Most of users are still not aware with Blockchain & its related projects ! So, How # LON platform create awareness about their project with NON-CRYPTO users too?",931502185,,,,,,,,,,,,,,,
5628,What's the  Algorithms which are used by Klaytn for fast and scalable transactions ? What kind of measures will be implemented to secure the chain with sharding and its security liabilities?,931502185,,,,,,,,,,,,,,,
5629,Adoption is important factor that all  blockchain  projects should focus to be more attractive in the investors eyes. also What You have done and plans to do achieve adoption?,931502185,,,,,,,,,,,,,,,
5630,Do you have any plans to attract non-crypto investors to your project because it is a project success to get more investors who are still not present in the crypto world. What are the plans to raise awareness about your in the non-crypto space?,931502185,,,,,,,,,,,,,,,
5631,How does LON handle government regulations and boundaries? And what mechanisms / strategies do you use to keep users motivated and present on your platform? What can the LON platform guarantee or promise in terms of the security and privacy of its users?,931502185,,,,,,,,,,,,,,,
5632,It due to you deposit by the smart contract and we dont support such deposit type. Please kindly raise a ticket and then our tech team can help you with that. Thank you.,931502185,,,,,,,,,,,,,,,
5633,We are sorry for you experience.This imbold of new users started within days once with BITCOIN price rising. We are doing our best to complete all of your pending reviews. Your patience is highly appreciate,931502185,,,,,,,,,,,,,,,
5634,How does KLAYTN get profit? What are the features that distinguish KLAYTN from other similar applications?,931502185,,,,,,,,,,,,,,,
5635,"An account in Klaytn is a data structure contains information about a person or a smart contract. What klaytn can do with if an account private key gets stolen, lost , or exposed?",931502185,,,,,,,,,,,,,,,
5636,"Seeing that lately there are more and more similar Defi projects, what are the main advantages of lon compared to other projects? 
@lucashuangSeeing that lately there are more and more similar Defi projects, what are the main advantages of lon compared to other projects? 
@lucashuang",931502185,,,,,,,,,,,,,,,
5637,"As you know Covid-19 has a large impact in the crypto Market, So How can your company maintain its project and also the team that are working hard during this pandemic?",931502185,,,,,,,,,,,,,,,
5638,"Collaboration and partnerships are one of the cornerstones to making DeFi more widespread, Can you share some of the partnerships you have formed with existing blockchain foundations recently?",931502185,,,,,,,,,,,,,,,
5639,"Q: HELLO SIR 🤨🤨
 I have been watching you for a long time, answering one question after another with patience. How do you feel in such a situation?",931502185,,,,,,,,,,,,,,,
5640,"🔥Join Community Campaigns🔥

📚OKEx 101 Season 4: A Guide to OKB and OKExChain
⏰ 13:00 Nov 30 (Mon), Dec 2 (Wed), Dec 4 (Fri) and Dec 7 (Mon)
🔗https://t.me/OKExOfficial_English/1003911

‼️ Community Thanksgiving Feast ‼️
⏰ 00:00 Nov 23 (Mon) - 23:59 Nov 30 (Mon)
🔗 https://t.me/OKExOfficial_English/978166

1️⃣ #DIYMonday Campaign Recipe DIY
⏰ 00:00 Nov 23 (Mon) - 23:59 Nov 30 (Mon)
🔗 https://t.me/OKExOfficial_English/985841

2️⃣ #TalentTuesday Link It
⏰ 00:00 Nov 24 (Tues) - 23:59 Nov 30 (Mon)
🔗 https://t.me/OKExOfficial_English/986664

3️⃣ #WhosThatWednesday Who's That Token
⏰ 00:00 Nov 25 (Wed) - 23:59 Nov 30 (Mon)
🔗 https://t.me/OKExOfficial_English/993255

4️⃣ #ThrowbackThursday Crypto Emoji Riddle
⏰ 00:00 Nov 26 (Thurs) - 23:59 Nov 30 (Mon)
🔗 https://t.me/OKExOfficial_English/999955

5️⃣#FlyingFriday TGIF Thank God It’s Flying
⏰ 00:00 Nov 27 (Fri) - 07:00 Nov 29 (Mon)
🔗 https://t.me/OKExOfficial_English/1002637

6️⃣ #HappySaturday Find Missing Crypto Gem
⏰ 00:00 Nov 28 (Sat) - 23:59 Nov 30 (Mon)
🔗 Coming Soon

7️⃣ #SundayFunday Treasure Hunt
⏰ 00:00 Nov 28 (Sat) - 23:59 Nov 30 (Mon)
🔗 Coming Soon

*All time stated are in UTC.",931502185,,,,,,,,,,,,,,,
5641,"How is FRONTIER development going? Can you describe in detail current development efforts, market expansion plans, expected applications, and when will they become  commercially available?",931502185,,,,,,,,,,,,,,,
5642,It is undeniable that Okex is one of the very reputable exchanges and customer care service because of the dedication of the Okex team. So how do you comment about Okex and its most outstanding features compared to other exchanges?,931502185,,,,,,,,,,,,,,,
5643,"What is the strongest advantage that you think will make this team lead the market? in contrast, what weaknesses do you have and how does the team plan to overcome them?",931502185,,,,,,,,,,,,,,,
5644,"Can you give us an overview of LON token economics? Is the token designed to rise and fall with the success of the platform, and does it include any scarcity paths such as stake, store, or burn?",931502185,,,,,,,,,,,,,,,
5645,"Do you have any reward programme event ongoing or upcoming,please give us details  & do you have any ambassador programme also?  Many community organize event for attract more people. It is also main thing for attract investors. Do you have any reward programme event ongoing or upcoming,please give us details  & do you have any ambassador programme also?  Many community organize event for attract more people. It is also main thing for attract investors.",931502185,,,,,,,,,,,,,,,
5646,Now in the cryptofield everyday there are new projects joining in the Blockchain space. They are upgraded. Well-established and coming up with innovative technology. How Klaytn going to compete with them? What do you think. one day Klaytn will become useless And will be lost into the abyss of time for not bringing any new technology?,931502185,,,,,,,,,,,,,,,
5647,"The common problem that often accours project cryptocurrency is that smart contract vulnerability can lead to loss of funds, what steps has Klaytn for solve to fix this major problem and prevent such occurrences in the future?",931502185,,,,,,,,,,,,,,,
5648,Can you explain how is your Tokenomics Distribution? How many tokens Will be minted ? And How many tokens Will be locked by the team??,931502185,,,,,,,,,,,,,,,
5649,"KI A:
What can we expect to see from this project in the short-term (at some point in 2021) and 2022 and beyond (long-term goals)??

Ama Lover:
Do you have any Coin Burn / BuyBack systems or any Token Burn plans to increase the value of Token & attract Investors to invest?
@lucashuang",931502185,,,,,,,,,,,,,,,
5650,How do you plan to spread awareness about your project in different countries where English is not spoken well? Do you have local communities for them to let them better understand about your project?,931502185,,,,,,,,,,,,,,,
5651,"-  If $FRONT is on your own mainnet, which blockchain do you use to get yield for users? Do you use the ETH network DeFi protocols exclusively? 🤔",931502185,,,,,,,,,,,,,,,
5652,"How does KLAYTN introduce the concept of a service chain?, which builds a network structure where each company can selectively operate a private blockchain to maintain the privacy of customer data?",931502185,,,,,,,,,,,,,,,
5653,Southeast Asia is a very vibrant market and many project developed here so with your project what do you think about Southeast Asia and do you have any plan to develop here?,931502185,,,,,,,,,,,,,,,
5654,What are some milestones to look forward to? What do you predict your largest challenges will be in the future? How do you plan to address them?,931502185,,,,,,,,,,,,,,,
5655,"Q.Southeast Asia is a very vibrant market and most exchanges are competing campaigns here to entice users and grow,with Axie you see how Southeast Asia is and do you plan to develop & expanding here?",931502185,,,,,,,,,,,,,,,
5656,What exactly are $Tokenlon $Lon Token  use cases? Can you please provide a simple example of how $Tokenlon Team  works ? What would be the typical use-case   ?,931502185,,,,,,,,,,,,,,,
5657,"Could you tell us about Unifront SDK support?

How FRONT designed the Unifront SDK to provide data to enrich DeFi applications and what amenities will it provide for developers?",931502185,,,,,,,,,,,,,,,
5658,Klaytn is obviously very beneficial to we crypto users. However- how do you plan for Klaytn to be useful and beneficial to the majority non-crypto people?,931502185,,,,,,,,,,,,,,,
5659,What do you think is the future of digital collectibles and NFTs and how then does Klaytn plan to be at the forefront of this innovation?,931502185,,,,,,,,,,,,,,,
5660,"As a community based project, how can I donate my quota for your success? Do you have a Global Ambassador Program or a Referral Rewards System?",931502185,,,,,,,,,,,,,,,
5661,"If you want to be the first to hear about our upcoming news, you could follow our Twitter here - https://twitter.com/tokenlon",931502185,,,,,,,,,,,,,,,
5662,What consensus algorithm has Klaytn employed and how and why was it chosen and how does it ensure that data stays accurate?,931502185,,,,,,,,,,,,,,,
5663,Could you give me 3 best features to convince me and other angel investors invest in $Klay in long-term?,931502185,,,,,,,,,,,,,,,
5664,A year has passed and now 2021 is the beginning of good. And do you have a plan for yourself to make the project grow rapidly or not? What are your goals for this year and do you think you will achieve it?,931502185,,,,,,,,,,,,,,,
5665,"Adoption is one of the important factors that all sustainable blockchain projects should focus to be more attractive in the investors' eyes. Can you tell me what KLAY has done and plan to do to achieve Adoption in reality, real use cases, our real society?",931502185,,,,,,,,,,,,,,,
5666,"I am a crypto investor and I am only interested in the prospect of a cryptocurrency I have chosen, tell me why should I choose your project over the current one? What is your coin advantage that can convince me to change from my favorite token?",931502185,,,,,,,,,,,,,,,
5667,We can see uncountable amount of Hacking & Leaking News today in this Cryptocurrency Space. How you ensure that the assets of LON Users are Safe and Secure?,931502185,,,,,,,,,,,,,,,
5668,"What is the difference of RFQ infrastructure? How does RFQ protect against price fluctuations and sudden volatility?

Market makers for users
How do you maximize efficiency through?",931502185,,,,,,,,,,,,,,,
5669,"Dude I hold ETC for just a small gambling, and today is the day then I wait till like... erm.. thanks for sharing shit",931502185,,,,,,,,,,,,,,,
5670,Security and transparency are essential elements for DeFi's long-term growth. How is the security system of  Frontier built? Can you prove  Frontier's transparency?,931502185,,,,,,,,,,,,,,,
5671,Please tell us more about farming on your platform. How can I get LON tokens and on which trading platform can I sell,931502185,,,,,,,,,,,,,,,
5672,What is the biggest challenge that Klaytn is currently facing in front of growing towards mass adoption?,931502185,,,,,,,,,,,,,,,
5673,"Partners, partners in every project play a huge role as backup and support at every start of a project/company, so my question is What role do your partners play in the ecosystem and what benefits do they have for being a partner?",931502185,,,,,,,,,,,,,,,
5674,"This bearish divergence isn’t confirmed yet, but it shows some potential signals of a slight trend reversal.",931502185,,,,,,,,,,,,,,,
5675,"By doing the BAPPs competition ,after winning the prize pool, what's next for them after that? Will there be a chance for them to be hired by any of the judges team?",931502185,,,,,,,,,,,,,,,
5676,how do you build liquidity for your dex  ( Trade assets. resources. ... ) .  Do i need to do KYC on Klaytn's protocol ?,931502185,,,,,,,,,,,,,,,
5677,It's easy to make a token but it's really hard to make this token valuable? So what's your startegy to make your token more valuable and what's your plan to maintain token price and supply?,931502185,,,,,,,,,,,,,,,
5678,"How does KLAYTN introduce the concept of a service chain?, which builds a network structure where each company can selectively operate a private blockchain to maintain the privacy of customer data?",931502185,,,,,,,,,,,,,,,
5679,"1. What do you consider to be your greatest achievement in the project so far?

2. Do you think your system is secure enough from hackers? Does your project have a program that rewards individual vulnerability detection of the system?",931502185,,,,,,,,,,,,,,,
5680,"🔥Group Campaigns This Week🔥

✅ Community Referral & OKB Gala
💰 $7000 Prize Pool
⏰ Dec 3 -11
🔗 https://t.me/OKExOfficial_English/1063648 
Reward details: https://www.okex.com/promotion/MNFEI4

🌟$FRONT AMA
💰Retweet Campaign to win up to $2000 $FRONT
⏰13:00 Dec 9 (Wed)
🔗 https://t.me/OKExOfficial_English/1055588

📚OKEx 101 Season 4: A Guide to OKB and OKExChain (LAST CALL) ‼️
💰$2500 Prize Pool
⏰13:00 Dec 7 (Mon)
🔗https://t.me/OKExOfficial_English/1003911

🎁 Giveaway Festival - Win from $Million Prize Pool!💰
🔗 https://telegra.ph/Giveaway-Festival-One-game-away-from-Multimillion-BTC-Giveaway-12-01

*All time stated are in UTC.",931502185,,,,,,,,,,,,,,,
5681,"Q. Only getting users, holders etc is not everything. In my opinion, a project needs to deal with solving a real world issue or problem What is the problem that  your project primarily focuses on?",931502185,,,,,,,,,,,,,,,
5682,Could you please briefly tell us what is decentralized exchange and how is it different from centralized exchange?,931502185,,,,,,,,,,,,,,,
5683,"One major source of problems in Cryptocurrency project is smart contract vulnerability, which has lead to loss of funds, what steps have been taken Lon to fix this major problem and avoid future occurrences ?",931502185,,,,,,,,,,,,,,,
5684,"Q:Which area are you focusing on at the moment? (DeFi, Stake,Dapps..) and what is your goals in this year ?",931502185,,,,,,,,,,,,,,,
5685,How important is the community to you?  and how can we collaborate or help you for the development of the project?,931502185,,,,,,,,,,,,,,,
5686,"How will Klaytn build a thriving community that truly cares about and supports the project for a long time, rather than just gaining temporary benefits?",931502185,,,,,,,,,,,,,,,
5687,"🔥Group Campaigns This Week🔥

🎄Holiday Season Special
💰$5,500 Prize Pool 
⏰ 5 Days ONLY  00:00 Dec 21 - 23:59 Dec 25 (UTC)
🔗 https://t.me/OKExOfficial_English/1127216
RT to share $200: https://twitter.com/OKEx/status/1339526053665107969?s=20 

🔥TGIF
💰 Easily Unlock $70 USDT 
⏰ 07:00 Dec 17 - Dec 20 (UTC)
🔗 https://t.me/OKExOfficial_English/1126211

🎊 OKEx Unified Account Event Quiz
💰 10 x 20 Community Points; 10 x 5 USDT Rebate Card
⏰ Until 00:00 Dec 21 
🔗 https://t.me/OKExOfficial_English/1122278

💥 #OKExmas Profile Lucky Draw
💰 1500 Redeemable Community Points + Points for ALL
⏰ Until 23:50 Dec 20 (UTC)
🔗 https://t.me/OKExOfficial_English/1112751

☄️ Unified Account Elite Competition
💰 260,000 USDT prize pool
⏰ Dec 14 - 30
🔗 https://www.okex.com/support/hc/en-us/articles/360053333232 

*All time stated are in UTC.",931502185,,,,,,,,,,,,,,,
5688,"What are some of the major achievements that Your Project has achieved and what milestones are planned ahead in the next 6 months, 1 year and 5 years?",931502185,,,,,,,,,,,,,,,
5689,"🤝Hi Mr @lucashuang,  How does Tokenlon Dex combine with Uniswap and Curve Finance to achieve its purposes in 2021 after going through 4 previous versions, what is the highlight of version 5.0 and how do users who add liquids and hold long-term holdings benefit us?",931502185,,,,,,,,,,,,,,,
5690,What strategy will you implement to bring non-crypto-natives into your ecosystem? How do you keep a balance between developing the technology and also improving the value of your token?,931502185,,,,,,,,,,,,,,,
5691,Feel free to check our pinned messages for on-going events and let us know if you have any question. Happy staying,931502185,,,,,,,,,,,,,,,
5692,Welcome to OKEx community. You may check out our latest event at the pinned message sir. Thank you and have a nice day. @Helparmessage,931502185,,,,,,,,,,,,,,,
5693,How do you plan to spread awareness about your project in different countries/regions where English is not spoken well? Do you have local communities for them to let them better understand about your project?,931502185,,,,,,,,,,,,,,,
5694,"You organized an AMA session very rewarding and received a lot of questions related to utilities and technology, future vision, ...
 So now I want to ask what do you want to receive from the community?

Most of investor just focus on the price of token in short term instead of real value of project. Can you tell us the motivation and benefits for investors to  long term?",931502185,,,,,,,,,,,,,,,
5695,Q:Community support is one of the biggest aspects of a project’s success. Most projects have programs that interact with their users. Does you have any special plans to attract and expand the community and improve the user experience?,931502185,,,,,,,,,,,,,,,
5696,"At this point, do you think you need exchanges as a binance to keep growing? Or is it better to forget those things and focus on other activities?",931502185,,,,,,,,,,,,,,,
5697,How does Klaytn get profit ? What are the features that distinguis Klaytn from other similar applications?,931502185,,,,,,,,,,,,,,,
5698,"Collaboration and partnerships are one of the cornerstones to making DeFi more widespread, Can you share some of the partnerships you have formed with existing blockchain foundations recently??",931502185,,,,,,,,,,,,,,,
5699,"Q:Could you please tell me just a little more about the team and some of their backgrounds? I have personally seen many projects launch with inexperienced team members, and some of those didn’t go so well due to easily avoidable mistakes.",931502185,,,,,,,,,,,,,,,
5700,"Smart contracts are vulnerable to bugs, and even recently three big new DeFi projects were victims of this, costing users funds. How efficient and secured is your smart contract, and did you ever audit it via any external party?",931502185,,,,,,,,,,,,,,,
5701,What problems is LON trying to solve to make it easier for Crypto users? Please let us know how evolving the roadmap is right now. What will happen this year and in the future?,931502185,,,,,,,,,,,,,,,
5702,"On other platforms, users are constantly clamoring forimprovements without being heard. How does LON deliver power to the players over the project and development within it?",931502185,,,,,,,,,,,,,,,
5703,Q. Southeast Asia is a very vibrant market and many project developed here so with your project what do you think about Southeast Asia and do you have any plan to develop here?,931502185,,,,,,,,,,,,,,,
5704,"What makes TokenLon stand out from the crowd and what strengths does the token project have for the future? What are the long-term benefits of the $LON token, can I stake it for the $LON token?",931502185,,,,,,,,,,,,,,,
5705,"Just want through a few cexs and wallets and I hold
Btc Eth Bor Atom Xtz Bnb Twt Pickle Dnyanv2 Nyanv2 Egld Uni Api3 Skl Usdt Busd Sxp Dia Bch Okb Ghst Near Nyfi Wozx",931502185,,,,,,,,,,,,,,,
5706,Why do you choose to name your project as Frontier what is the meaning of this? Where does this name derived and Any inspiration behind the name of the project?,931502185,,,,,,,,,,,,,,,
5707,"Hi Benjamin, Please allow 3 days for your KYC submission to be verified. We apologize for the inconvenience this may have caused you. Thank you.",931502185,,,,,,,,,,,,,,,
5708,How important is the community for Frontier? And how can we collaborate or help Frontier for the development of the project?,931502185,,,,,,,,,,,,,,,
5709,"I am a investor and I only care about prospect of a crypto that I chose, tell me the reason why I should choose your project over the existing one ? What is your coin advantage that can convince me to change from my favorite token/coin ?",931502185,,,,,,,,,,,,,,,
5710,"Q:Which area are you focusing on at the moment? (DeFi, Stake,Dapps..) and what is your goals in this year ?",931502185,,,,,,,,,,,,,,,
5711,What is your strategy for building a strong community? Do you agree that the power of the community will lead your project to develop globally? What services do you provide to the community?,931502185,,,,,,,,,,,,,,,
5712,"What does the project have to do with Klaytn ’ adoption of the blockchain platform? How does Klaytn deal with security, speed, and scalability?",931502185,,,,,,,,,,,,,,,
5713,"Hello Mr @Josephhung , How can I download the mobile application 📲, can you share the link for me to download it to my mobile at once?",931502185,,,,,,,,,,,,,,,
5714,": I see that at this time Klaytn has launched mainnet, but it still uses EVM to execute the Solidity contracts. Considering that this project has the potential value in the future, is there a possibility to launch the own Virtual Machine? maybe called KVM (Klay Virtual Machine) , with still being compatible with EVM-based contracts.",931502185,,,,,,,,,,,,,,,
5715,"How do you protect the autonomy of users' funds?

Is it 100 percent safe to trade from the imToken wallet?",931502185,,,,,,,,,,,,,,,
5716,Security and transparency is really important part in every platform now so how does Tokenlon ensure the security and transparency of users in your platform?,931502185,,,,,,,,,,,,,,,
